wo_code,vendor_name,score_month,wo_type,priority,asset_code,asset_id,reported_at,attended_at,completed_at,first_fix,recall,recall_of_wo_code,cost_estimated,cost_actual,attendance_hours,part_code,parts_cost
WO-SAFE-2605-1332,SafeLift Engineering Ltd,2026-05-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-05-24T10:00:00+00:00,2026-05-28T14:48:00+00:00,2026-05-28T15:48:00+00:00,True,False,,340.35,332.45,1.0,LAMP-LED-4FT,20.32
WO-SAFE-2605-1333,SafeLift Engineering Ltd,2026-05-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-05-25T11:00:00+00:00,2026-05-25T11:46:16.046664+00:00,2026-05-25T13:29:38.890463+00:00,True,False,,538.11,486.79,1.72,SEAL-KIT-PUMP,17.08
WO-SAFE-2605-1334,SafeLift Engineering Ltd,2026-05-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-05-26T12:00:00+00:00,2026-05-26T17:36:00+00:00,2026-05-27T20:24:00+00:00,True,False,,625.73,824.24,26.8,LAMP-LED-4FT,24.12
WO-SAFE-2605-1335,SafeLift Engineering Ltd,2026-05-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-05-27T13:00:00+00:00,2026-05-27T20:54:59.158136+00:00,2026-05-29T01:49:30.187626+00:00,True,False,,626.23,649.85,28.91,FILTER-HEPA-20,43.5
WO-SAFE-2605-1336,SafeLift Engineering Ltd,2026-05-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-05-28T14:00:00+00:00,2026-05-30T01:07:03.870254+00:00,2026-06-07T00:48:00+00:00,False,False,,390.23,409.16,191.68,LAMP-LED-4FT,56.7
WO-APEX-2606-1337,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-06-01T07:00:00+00:00,2026-06-01T07:41:48.687009+00:00,2026-06-01T08:48:50.122840+00:00,True,False,,849.76,841.0,1.12,FILTER-HEPA-20,24.53
WO-APEX-2606-1338,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-06-02T08:00:00+00:00,2026-06-02T10:35:35.264503+00:00,2026-06-03T16:24:00+00:00,True,False,,822.06,839.68,29.81,LAMP-LED-4FT,32.91
WO-APEX-2606-1339,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-06-03T09:00:00+00:00,2026-06-04T18:36:00+00:00,2026-06-05T09:42:58.132226+00:00,True,False,,845.55,928.79,15.12,BREAKER-32A,45.09
WO-APEX-2606-1340,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-06-04T10:00:00+00:00,2026-06-06T09:38:16.309395+00:00,2026-06-09T08:07:03.018043+00:00,False,False,,481.44,503.68,70.48,CONTACTOR-25A,21.61
WO-APEX-2606-1341,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-06-05T11:00:00+00:00,2026-06-05T11:22:24.076225+00:00,2026-06-05T13:25:31.767404+00:00,True,False,,395.22,429.43,2.05,SEAL-KIT-PUMP,47.08
WO-APEX-2606-1342,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-06-06T12:00:00+00:00,2026-06-06T14:34:23.407307+00:00,2026-06-07T01:05:13.034205+00:00,True,False,,886.56,984.08,10.51,BREAKER-32A,37.2
WO-APEX-2606-1343,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-06-07T13:00:00+00:00,2026-06-08T00:50:58.340373+00:00,2026-06-09T11:05:35.941942+00:00,True,False,,480.58,519.96,34.24,LAMP-LED-4FT,75.61
WO-APEX-2606-1344,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-06-08T14:00:00+00:00,2026-06-09T12:36:02.796457+00:00,2026-06-11T21:24:26.797598+00:00,True,False,,720.13,905.48,56.81,FILTER-HEPA-20,61.36
WO-APEX-2606-1345,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-06-09T15:00:00+00:00,2026-06-09T15:42:52.116017+00:00,2026-06-09T16:39:52.605959+00:00,True,False,,804.99,875.48,0.95,LAMP-LED-4FT,45.95
WO-APEX-2606-1346,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-06-10T16:00:00+00:00,2026-06-10T18:57:26.668280+00:00,2026-06-11T05:03:05.989875+00:00,False,False,,459.04,511.46,10.09,FILTER-HEPA-20,77.33
WO-APEX-2606-1347,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-06-11T07:00:00+00:00,2026-06-12T16:36:00+00:00,2026-06-13T10:08:24.795751+00:00,False,False,,777.59,815.78,17.54,SEAL-KIT-PUMP,42.43
WO-APEX-2606-1348,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-06-12T08:00:00+00:00,2026-06-14T12:20:07.479985+00:00,2026-06-18T12:12:01.242513+00:00,True,False,,671.51,618.94,95.86,FILTER-HEPA-20,32.75
WO-APEX-2606-1349,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-06-13T09:00:00+00:00,2026-06-13T09:22:17.531730+00:00,2026-06-13T11:46:04.699615+00:00,True,False,,690.98,844.03,2.4,BREAKER-32A,70.14
WO-APEX-2606-1350,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-06-14T10:00:00+00:00,2026-06-14T12:16:45.163454+00:00,2026-06-15T02:28:19.645992+00:00,True,False,,408.86,377.84,14.19,BELT-A42,55.09
WO-APEX-2606-1351,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-06-15T11:00:00+00:00,2026-06-15T19:24:49.252723+00:00,2026-06-16T23:45:47.271311+00:00,True,False,,439.77,466.44,28.35,SEAL-KIT-PUMP,36.49
WO-APEX-2606-1352,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-06-16T12:00:00+00:00,2026-06-17T09:56:55.054944+00:00,2026-06-21T15:23:26.992722+00:00,False,False,,621.86,690.35,101.44,LAMP-LED-4FT,48.96
WO-APEX-2606-1353,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-06-17T13:00:00+00:00,2026-06-17T13:30:44.034351+00:00,2026-06-17T15:40:49.708653+00:00,False,False,,771.92,828.02,2.17,CONTACTOR-25A,19.61
WO-APEX-2606-1354,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-06-18T14:00:00+00:00,2026-06-18T16:19:50.046025+00:00,2026-06-19T10:58:42.750609+00:00,False,False,,567.34,679.49,18.65,BELT-A42,45.73
WO-APEX-2606-1355,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-06-19T15:00:00+00:00,2026-06-19T23:34:18.601972+00:00,2026-06-21T15:09:32.946138+00:00,False,False,,738.15,816.05,39.59,FILTER-HEPA-20,46.44
WO-APEX-2606-1356,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-06-20T16:00:00+00:00,2026-06-21T17:03:56.979209+00:00,2026-06-23T15:45:30.664638+00:00,True,False,,593.97,559.56,46.69,LAMP-LED-4FT,19.41
WO-APEX-2606-1357,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-06-21T07:00:00+00:00,2026-06-21T07:40:13.131490+00:00,2026-06-21T12:24:00+00:00,True,False,,625.21,638.06,4.73,CONTACTOR-25A,48.49
WO-APEX-2606-1358,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,AHU-01,2254deb1-ceda-5fdc-8662-5e88a82a385f,2026-06-22T08:00:00+00:00,2026-06-22T10:55:52.183829+00:00,2026-06-22T21:12:58.350665+00:00,True,False,,495.13,514.23,10.29,BELT-A42,17.75
WO-APEX-2606-1359,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,AHU-02,9082654d-d28b-5d44-8b6e-44a75f9f53ca,2026-06-23T09:00:00+00:00,2026-06-24T02:43:36.468802+00:00,2026-06-25T09:26:45.891136+00:00,True,False,,667.65,714.92,30.72,FILTER-HEPA-20,45.96
WO-APEX-2606-1360,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,CHILLER-01,4e25ee9b-426a-5909-8968-db80ba6ee435,2026-06-24T10:00:00+00:00,2026-06-25T12:28:48.404258+00:00,2026-06-27T05:37:21.023336+00:00,True,False,,861.83,913.19,41.14,LAMP-LED-4FT,42.13
WO-APEX-2606-1361,Apex Mechanical Services Ltd,2026-06-01,Reactive,P1,BOILER-01,86e56c75-769b-5c12-ade3-52ebb40657dc,2026-06-25T11:00:00+00:00,2026-06-25T11:22:42.061132+00:00,2026-06-25T12:58:04.747604+00:00,True,False,,262.53,266.77,1.59,SEAL-KIT-PUMP,56.04
WO-APEX-2606-1362,Apex Mechanical Services Ltd,2026-06-01,Reactive,P2,PUMP-HW-01,c96ceff1-b9a9-5a89-a4f6-cbc599c0fc6d,2026-06-26T12:00:00+00:00,2026-06-26T13:50:21.969127+00:00,2026-06-26T22:24:30.071120+00:00,True,False,,530.78,483.42,8.57,CONTACTOR-25A,40.76
WO-APEX-2606-1363,Apex Mechanical Services Ltd,2026-06-01,Reactive,P3,FCU-301,00cca8c0-d38f-5cf7-bcd4-22497ed31c44,2026-06-27T13:00:00+00:00,2026-06-28T00:23:41.187737+00:00,2026-06-29T10:01:23.718777+00:00,True,False,,600.6,581.07,33.63,BELT-A42,77.19
WO-APEX-2606-1364,Apex Mechanical Services Ltd,2026-06-01,Reactive,P4,FCU-302,df5a27e5-a1b5-5620-b88c-e1fb6174c980,2026-06-28T14:00:00+00:00,2026-07-02T18:48:00+00:00,2026-07-02T19:48:00+00:00,True,False,,784.88,1081.49,1.0,CONTACTOR-25A,19.48
WO-BRIG-2606-1365,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-01T07:00:00+00:00,2026-06-01T07:21:35.488620+00:00,2026-06-01T09:53:27.971549+00:00,False,True,WO-BRIG-2605-1305,382.04,417.92,2.53,BREAKER-32A,21.54
WO-BRIG-2606-1366,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-02T08:00:00+00:00,2026-06-02T13:36:00+00:00,2026-06-03T16:24:00+00:00,False,True,WO-BRIG-2605-1306,545.17,728.95,26.8,BELT-A42,21.2
WO-BRIG-2606-1367,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-06-03T09:00:00+00:00,2026-06-03T23:22:25.662273+00:00,2026-06-06T01:45:15.171482+00:00,False,False,,443.39,615.64,50.38,BELT-A42,48.6
WO-BRIG-2606-1368,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-04T10:00:00+00:00,2026-06-05T23:18:45.692075+00:00,2026-06-08T23:22:55.382347+00:00,False,False,,760.71,699.7,72.07,BELT-A42,32.97
WO-BRIG-2606-1369,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-06-05T11:00:00+00:00,2026-06-05T12:24:00+00:00,2026-06-05T13:55:07.775810+00:00,True,False,,528.12,492.48,1.52,CONTACTOR-25A,18.18
WO-BRIG-2606-1370,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-06-06T12:00:00+00:00,2026-06-06T13:39:17.650672+00:00,2026-06-07T20:24:00+00:00,True,False,,518.17,461.76,30.75,BREAKER-32A,41.88
WO-BRIG-2606-1371,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-07T13:00:00+00:00,2026-06-07T23:48:36.497382+00:00,2026-06-09T20:30:31.498036+00:00,True,False,,451.19,460.68,44.7,LAMP-LED-4FT,51.17
WO-BRIG-2606-1372,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-08T14:00:00+00:00,2026-06-10T03:40:16.864396+00:00,2026-06-14T05:50:52.397807+00:00,False,False,,818.76,1161.12,98.18,FILTER-HEPA-20,17.81
WO-BRIG-2606-1373,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-06-09T15:00:00+00:00,2026-06-09T15:22:57.476007+00:00,2026-06-09T16:54:52.972939+00:00,False,False,,656.0,629.27,1.53,LAMP-LED-4FT,50.66
WO-BRIG-2606-1374,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-10T16:00:00+00:00,2026-06-10T18:37:26.293134+00:00,2026-06-11T06:31:50.845749+00:00,True,False,,606.49,799.6,11.91,BELT-A42,33.04
WO-BRIG-2606-1375,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-06-11T07:00:00+00:00,2026-06-12T02:50:55.485750+00:00,2026-06-13T09:22:36.734954+00:00,True,False,,698.07,661.79,30.53,SEAL-KIT-PUMP,46.8
WO-BRIG-2606-1376,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-06-12T08:00:00+00:00,2026-06-13T12:21:16.000726+00:00,2026-06-18T00:57:01.944991+00:00,False,False,,770.73,1046.73,108.6,BREAKER-32A,61.77
WO-BRIG-2606-1377,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-13T09:00:00+00:00,2026-06-13T09:37:29.380062+00:00,2026-06-13T11:03:34.659268+00:00,True,False,,325.69,326.03,1.43,SEAL-KIT-PUMP,21.52
WO-BRIG-2606-1378,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-14T10:00:00+00:00,2026-06-14T15:36:00+00:00,2026-06-15T02:58:37.120922+00:00,False,True,WO-BRIG-2606-1372,744.39,676.06,11.38,SEAL-KIT-PUMP,20.58
WO-BRIG-2606-1379,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-06-15T11:00:00+00:00,2026-06-16T06:34:41.159626+00:00,2026-06-19T12:12:00+00:00,True,False,,482.89,505.8,77.62,LAMP-LED-4FT,18.17
WO-BRIG-2606-1380,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-16T12:00:00+00:00,2026-06-18T08:55:34.695160+00:00,2026-06-21T21:28:37.558386+00:00,True,False,,250.36,327.68,84.55,FILTER-HEPA-20,25.81
WO-BRIG-2606-1381,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-06-17T13:00:00+00:00,2026-06-17T13:31:29.120475+00:00,2026-06-17T14:58:40.951299+00:00,False,False,,596.15,704.61,1.45,CONTACTOR-25A,40.39
WO-BRIG-2606-1382,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-06-18T14:00:00+00:00,2026-06-18T16:08:14.486986+00:00,2026-06-19T22:24:00+00:00,True,False,,566.0,581.2,30.26,BELT-A42,42.81
WO-BRIG-2606-1383,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-19T15:00:00+00:00,2026-06-20T04:34:06.867813+00:00,2026-06-21T09:07:39.600767+00:00,True,False,,400.79,420.56,28.56,BREAKER-32A,39.54
WO-BRIG-2606-1384,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-20T16:00:00+00:00,2026-06-24T20:48:00+00:00,2026-06-26T04:58:52.240328+00:00,True,False,,546.01,585.43,32.18,BREAKER-32A,38.82
WO-BRIG-2606-1385,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-06-21T07:00:00+00:00,2026-06-21T08:24:00+00:00,2026-06-21T09:52:18.311652+00:00,False,False,,519.6,468.24,1.47,FILTER-HEPA-20,62.82
WO-BRIG-2606-1386,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-22T08:00:00+00:00,2026-06-22T11:14:51.025129+00:00,2026-06-22T22:24:27.857878+00:00,True,False,,873.74,1213.52,11.16,LAMP-LED-4FT,24.03
WO-BRIG-2606-1387,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,PANEL-FIRE,effe74d6-6e74-576e-96ca-b31101bdc1f4,2026-06-23T09:00:00+00:00,2026-06-24T18:36:00+00:00,2026-06-25T23:18:26.297368+00:00,True,False,,744.45,779.91,28.71,FILTER-HEPA-20,33.28
WO-BRIG-2606-1388,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,DOOR-AUTO-1,81e5b385-171e-5889-8c6a-77e4a2aeef49,2026-06-24T10:00:00+00:00,2026-06-26T22:14:08.079639+00:00,2026-06-27T12:29:41.266522+00:00,True,False,,662.16,614.53,14.26,FILTER-HEPA-20,54.37
WO-BRIG-2606-1389,BrightSpark Electrical Ltd,2026-06-01,Reactive,P1,DB-MAIN,50e801c0-1ad5-504f-95d7-d8e74b34b567,2026-06-25T11:00:00+00:00,2026-06-25T11:41:57.754645+00:00,2026-06-25T13:43:05.619842+00:00,True,False,,767.17,1104.74,2.02,SEAL-KIT-PUMP,22.1
WO-BRIG-2606-1390,BrightSpark Electrical Ltd,2026-06-01,Reactive,P2,DB-FLOOR3,79ece533-a40c-5da9-b9b8-90ff4936aa1d,2026-06-26T12:00:00+00:00,2026-06-26T17:36:00+00:00,2026-06-27T20:24:00+00:00,True,False,,542.28,492.43,26.8,SEAL-KIT-PUMP,41.55
WO-BRIG-2606-1391,BrightSpark Electrical Ltd,2026-06-01,Reactive,P3,LIGHT-CORE,3ba07b83-7e04-5835-bc79-d56876b0b151,2026-06-27T13:00:00+00:00,2026-06-28T05:21:47.997257+00:00,2026-06-30T04:34:40.787050+00:00,False,False,,725.38,718.22,47.21,FILTER-HEPA-20,21.92
WO-BRIG-2606-1392,BrightSpark Electrical Ltd,2026-06-01,Reactive,P4,UPS-IT,ae943b54-af87-5938-a8be-684dfa2dd4ab,2026-06-28T14:00:00+00:00,2026-06-30T02:45:13.897938+00:00,2026-07-04T03:26:49.580034+00:00,True,False,,756.12,729.46,96.69,CONTACTOR-25A,31.6
WO-SAFE-2606-1393,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-01T07:00:00+00:00,2026-06-01T08:24:00+00:00,2026-06-01T12:24:00+00:00,False,False,,234.74,233.42,4.0,SEAL-KIT-PUMP,62.76
WO-SAFE-2606-1394,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-02T08:00:00+00:00,2026-06-02T13:36:00+00:00,2026-06-03T01:47:50.235728+00:00,False,False,,539.28,743.43,12.2,BELT-A42,62.53
WO-SAFE-2606-1395,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-03T09:00:00+00:00,2026-06-03T20:53:58.420781+00:00,2026-06-05T17:50:30.427075+00:00,False,True,WO-SAFE-2606-1393,236.51,236.09,44.94,SEAL-KIT-PUMP,54.77
WO-SAFE-2606-1396,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-04T10:00:00+00:00,2026-06-05T22:17:57.778084+00:00,2026-06-08T07:41:42.072366+00:00,False,False,,593.65,729.82,57.4,BELT-A42,34.44
WO-SAFE-2606-1397,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-05T11:00:00+00:00,2026-06-05T11:35:20.956179+00:00,2026-06-05T16:24:00+00:00,True,False,,856.55,1091.05,4.81,LAMP-LED-4FT,47.58
WO-SAFE-2606-1398,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-06T12:00:00+00:00,2026-06-06T14:12:43.759073+00:00,2026-06-07T05:52:13.895719+00:00,True,False,,331.74,317.84,15.66,BELT-A42,40.55
WO-SAFE-2606-1399,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-07T13:00:00+00:00,2026-06-08T02:25:18.331732+00:00,2026-06-11T14:12:00+00:00,True,False,,539.11,738.15,83.78,LAMP-LED-4FT,65.62
WO-SAFE-2606-1400,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-08T14:00:00+00:00,2026-06-12T18:48:00+00:00,2026-06-18T00:48:00+00:00,False,True,WO-SAFE-2606-1398,594.64,717.71,126.0,SEAL-KIT-PUMP,74.18
WO-SAFE-2606-1401,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-09T15:00:00+00:00,2026-06-09T15:22:48.770596+00:00,2026-06-09T18:31:05.865029+00:00,True,False,,760.08,999.42,3.14,BREAKER-32A,44.31
WO-SAFE-2606-1402,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-10T16:00:00+00:00,2026-06-10T17:45:07.714345+00:00,2026-06-11T11:54:07.285642+00:00,True,False,,251.26,311.1,18.15,BREAKER-32A,67.79
WO-SAFE-2606-1403,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-11T07:00:00+00:00,2026-06-12T16:36:00+00:00,2026-06-12T21:09:06.078213+00:00,True,False,,763.21,985.44,4.55,SEAL-KIT-PUMP,75.41
WO-SAFE-2606-1404,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-12T08:00:00+00:00,2026-06-16T12:48:00+00:00,2026-06-17T09:43:37.199854+00:00,False,True,WO-SAFE-2606-1402,741.82,772.65,20.93,LAMP-LED-4FT,21.23
WO-SAFE-2606-1405,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-13T09:00:00+00:00,2026-06-13T09:27:27.316682+00:00,2026-06-13T11:51:48.327771+00:00,False,True,WO-SAFE-2606-1403,300.65,288.92,2.41,LAMP-LED-4FT,45.52
WO-SAFE-2606-1406,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-14T10:00:00+00:00,2026-06-14T11:33:23.035952+00:00,2026-06-15T18:24:00+00:00,True,False,,408.15,511.09,30.84,LAMP-LED-4FT,42.78
WO-SAFE-2606-1407,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-15T11:00:00+00:00,2026-06-16T04:04:19.994088+00:00,2026-06-17T10:33:13.265636+00:00,True,False,,795.03,988.5,30.48,BREAKER-32A,76.84
WO-SAFE-2606-1408,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-16T12:00:00+00:00,2026-06-18T01:19:22.818355+00:00,2026-06-25T22:48:00+00:00,False,True,WO-SAFE-2606-1406,854.49,762.99,189.48,FILTER-HEPA-20,19.82
WO-SAFE-2606-1409,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-17T13:00:00+00:00,2026-06-17T14:24:00+00:00,2026-06-17T14:46:07.041120+00:00,True,False,,345.14,340.43,0.5,BELT-A42,20.67
WO-SAFE-2606-1410,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-18T14:00:00+00:00,2026-06-18T19:36:00+00:00,2026-06-19T09:55:27.932912+00:00,True,False,,522.83,527.92,14.32,BELT-A42,69.2
WO-SAFE-2606-1411,SafeLift Engineering Ltd,2026-06-01,Reactive,P3,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-19T15:00:00+00:00,2026-06-20T00:32:12.781132+00:00,2026-06-21T17:18:46.912169+00:00,True,False,,586.07,605.7,40.78,LAMP-LED-4FT,76.22
WO-SAFE-2606-1412,SafeLift Engineering Ltd,2026-06-01,Reactive,P4,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-20T16:00:00+00:00,2026-06-22T07:05:51.605163+00:00,2026-06-24T17:55:32.876557+00:00,True,False,,180.07,195.11,58.83,SEAL-KIT-PUMP,64.09
WO-SAFE-2606-1413,SafeLift Engineering Ltd,2026-06-01,Reactive,P1,LIFT-A,57552a38-528d-582d-8d05-fb00e5254bf0,2026-06-21T07:00:00+00:00,2026-06-21T08:24:00+00:00,2026-06-21T10:29:38.094085+00:00,True,False,,186.58,177.31,2.09,SEAL-KIT-PUMP,25.06
WO-SAFE-2606-1414,SafeLift Engineering Ltd,2026-06-01,Reactive,P2,LIFT-B,6e9bab87-0df8-5148-9385-2c8f65780111,2026-06-22T08:00:00+00:00,2026-06-22T10:25:59.590520+00:00,2026-06-22T22:20:13.289840+00:00,True,False,,710.72,689.97,11.9,BREAKER-32A,60.04
